in=10
out=5
0.0510204081632653,0.010869565217391306,0.0028022417934347476,0.0025940747830977312,0.3670886075949367,0.6343283582089553,0.0013941299790356395,0.007063572149344097,0.023023023023023025,0.005411255411255412,1,0,0,0,0
0.061224489795918366,0.010869565217391306,0.003502802241793435,0.002160177134525031,0.39767932489451474,0.8731343283582089,0.002725366876310273,0.011099899091826439,0.037037037037037035,0.004329004329004329,1,0,0,0,0
0.061224489795918366,0.03079710144927536,0.01010808646917534,0.005573629451408118,0.24789029535864976,0.7238805970149254,0.0035953878406708595,0.024217961654894045,0.08008008008008008,0.006493506493506494,1,0,0,0,0
0.0510204081632653,0.010869565217391306,0.0028022417934347476,0.0025940747830977312,0.33649789029535865,0.7260127931769723,0.0034905660377358497,0.006054490413723511,0.026026026026026026,0.002164502164502165,1,0,0,0,0
0.061224489795918366,0.003623188405797101,0.0011008807045636507,0.0009180752821731381,0.47257383966244726,0.9402985074626866,0.0013102725366876313,0.002018163471241171,0.017017017017017015,0.003246753246753247,1,0,0,0,0
0.0510204081632653,0.012681159420289856,0.0033026421136909527,0.00296651911663653,0.5253164556962026,1.0,0.0015094339622641509,0.01513622603430878,0.04004004004004004,0.008658008658008658,1,0,0,0,0
0.061224489795918366,0.005434782608695652,0.0017013610888710969,0.001229066300678035,0.38502109704641346,0.6886993603411513,0.0015723270440251573,0.0030272452068617565,0.017017017017017015,0.003246753246753247,1,0,0,0,0
0.0510204081632653,0.009057971014492754,0.0023018414731785426,0.0022216304495589327,0.2964135021097047,0.2889125799573561,0.009433962264150945,0.0030272452068617565,0.01001001001001001,0.0,1,0,0,0,0
0.0510204081632653,0.007246376811594203,0.001801441152922338,0.0018491861160201343,0.3670886075949367,0.488272921108742,0.009433962264150945,0.0030272452068617565,0.013013013013013013,0.0,1,0,0,0,0
0.0510204081632653,0.010869565217391306,0.0028022417934347476,0.0025940747830977312,0.45780590717299574,0.908315565031983,0.007861635220125788,0.010090817356205851,0.03203203203203203,0.0010822510822510823,1,0,0,0,0
0.0510204081632653,0.0018115942028985507,0.00030024019215372296,0.000731853115403739,0.7890295358649789,1.0,0.007337526205450734,0.0010090817356205855,0.01001001001001001,0.0,1,0,0,0,0
