in=36
out=6
0.8125,0.7999999999999999,0.7619047619047618,0.5041322314049588,0.7096774193548386,0.6818181818181818,0.5894736842105263,0.390625,0.6875,0.7281553398058251,0.5473684210526316,0.421875,0.9838709677419354,0.9519230769230771,0.8695652173913043,0.5932203389830508,0.8125,0.8252427184466019,0.746987951807229,0.4146341463414635,0.6923076923076923,0.7378640776699028,0.6000000000000001,0.41600000000000004,0.96875,0.9519230769230771,0.9310344827586206,0.5833333333333334,0.7538461538461538,0.9306930693069306,0.8210526315789474,0.5546875,0.6875,0.7766990291262136,0.6631578947368421,0.453125,0,0,1,0,0,0
0.6875,0.6818181818181818,0.5952380952380952,0.3801652892561984,0.7096774193548386,0.6818181818181818,0.5473684210526316,0.421875,0.625,0.7281553398058251,0.5473684210526316,0.390625,0.8387096774193549,0.8173076923076925,0.7065217391304347,0.4406779661016949,0.6875,0.7378640776699028,0.5783132530120482,0.3821138211382114,0.6923076923076923,0.6990291262135921,0.6000000000000001,0.392,0.75,0.903846153846154,0.8620689655172413,0.55,0.6923076923076923,0.7920792079207921,0.6631578947368421,0.453125,0.6875,0.6990291262135921,0.568421052631579,0.390625,0,0,1,0,0,0
0.6875,0.6818181818181818,0.5476190476190476,0.41322314049586784,0.6451612903225806,0.6818181818181818,0.5473684210526316,0.390625,0.6875,0.6504854368932038,0.5473684210526316,0.390625,0.7096774193548386,0.7307692307692308,0.5543478260869564,0.4067796610169491,0.6875,0.6990291262135921,0.5783132530120482,0.35772357723577247,0.6923076923076923,0.6990291262135921,0.6000000000000001,0.41600000000000004,0.6875,0.7692307692307694,0.6896551724137931,0.44166666666666665,0.6923076923076923,0.7128712871287128,0.568421052631579,0.390625,0.6875,0.6990291262135921,0.568421052631579,0.390625,0,0,1,0,0,0
0.625,0.6818181818181818,0.5476190476190476,0.3801652892561984,0.7096774193548386,0.609090909090909,0.5473684210526316,0.390625,0.625,0.6504854368932038,0.5052631578947367,0.3671875,0.7096774193548386,0.6923076923076923,0.5543478260869564,0.38135593220338987,0.6875,0.6990291262135921,0.5783132530120482,0.3821138211382114,0.5692307692307692,0.6990291262135921,0.6000000000000001,0.41600000000000004,0.6875,0.6923076923076923,0.586206896551724,0.375,0.6923076923076923,0.7128712871287128,0.568421052631579,0.390625,0.6875,0.7378640776699028,0.568421052631579,0.390625,0,0,1,0,0,0
0.6875,0.609090909090909,0.5476190476190476,0.3801652892561984,0.6451612903225806,0.609090909090909,0.5052631578947367,0.3671875,0.625,0.7281553398058251,0.5473684210526316,0.390625,0.7096774193548386,0.6923076923076923,0.5543478260869564,0.4067796610169491,0.5625,0.6990291262135921,0.5783132530120482,0.3821138211382114,0.5692307692307692,0.6990291262135921,0.6444444444444444,0.44800000000000006,0.6875,0.6923076923076923,0.586206896551724,0.375,0.6923076923076923,0.7524752475247525,0.568421052631579,0.390625,0.609375,0.7766990291262136,0.6210526315789474,0.453125,0,0,1,0,0,0
0.625,0.609090909090909,0.4999999999999999,0.3553719008264463,0.6451612903225806,0.6818181818181818,0.5473684210526316,0.390625,0.5625,0.7281553398058251,0.5473684210526316,0.390625,0.5806451612903226,0.6923076923076923,0.5543478260869564,0.4067796610169491,0.5625,0.6990291262135921,0.6265060240963854,0.4146341463414635,0.5692307692307692,0.7378640776699028,0.7555555555555555,0.472,0.6875,0.7307692307692308,0.586206896551724,0.375,0.6153846153846154,0.7920792079207921,0.6210526315789474,0.453125,0.609375,0.7766990291262136,0.6210526315789474,0.453125,0,0,1,0,0,0
0.5625,0.6818181818181818,0.5952380952380952,0.41322314049586784,0.5806451612903226,0.6818181818181818,0.5894736842105263,0.453125,0.625,0.6893203883495145,0.5894736842105263,0.390625,0.6451612903225806,0.7692307692307694,0.7065217391304347,0.46610169491525427,0.625,0.8252427184466019,0.746987951807229,0.43902439024390255,0.6307692307692307,0.7766990291262136,0.7,0.44800000000000006,0.609375,0.7692307692307694,0.6896551724137931,0.44166666666666665,0.6153846153846154,0.7524752475247525,0.568421052631579,0.421875,0.609375,0.7378640776699028,0.568421052631579,0.390625,0,0,1,0,0,0
0.5625,0.6818181818181818,0.5952380952380952,0.44628099173553726,0.6451612903225806,0.6454545454545454,0.5894736842105263,0.390625,0.5625,0.6504854368932038,0.5473684210526316,0.3671875,0.6451612903225806,0.8173076923076925,0.7065217391304347,0.46610169491525427,0.625,0.7766990291262136,0.6867469879518072,0.4146341463414635,0.6307692307692307,0.6601941747572815,0.5555555555555556,0.392,0.609375,0.7307692307692308,0.586206896551724,0.4083333333333333,0.6153846153846154,0.7524752475247525,0.568421052631579,0.390625,0.609375,0.6601941747572815,0.5263157894736842,0.390625,0,0,1,0,0,0
0.5625,0.5636363636363636,0.4999999999999999,0.3553719008264463,0.5806451612903226,0.609090909090909,0.5052631578947367,0.3671875,0.5625,0.6893203883495145,0.5473684210526316,0.3359375,0.6451612903225806,0.653846153846154,0.5543478260869564,0.3474576271186441,0.5625,0.6213592233009708,0.5783132530120482,0.3252032520325204,0.5692307692307692,0.6601941747572815,0.5555555555555556,0.392,0.546875,0.6153846153846154,0.49425287356321834,0.3416666666666667,0.5538461538461539,0.6336633663366337,0.48421052631578954,0.328125,0.609375,0.5825242718446602,0.4526315789473684,0.328125,0,0,0,1,0,0
0.5625,0.609090909090909,0.4999999999999999,0.3553719008264463,0.5806451612903226,0.6454545454545454,0.5473684210526316,0.3359375,0.5625,0.6504854368932038,0.42105263157894735,0.3671875,0.5806451612903226,0.6153846153846154,0.5543478260869564,0.3474576271186441,0.5625,0.6601941747572815,0.5301204819277109,0.35772357723577247,0.5692307692307692,0.6213592233009708,0.5555555555555556,0.36,0.546875,0.6153846153846154,0.49425287356321834,0.30833333333333335,0.6153846153846154,0.594059405940594,0.4526315789473684,0.328125,0.609375,0.5825242718446602,0.4526315789473684,0.296875,0,0,0,1,0,0
0.5625,0.6454545454545454,0.5476190476190476,0.3223140495867769,0.5806451612903226,0.609090909090909,0.42105263157894735,0.3671875,0.5625,0.6019417475728155,0.4631578947368421,0.3671875,0.5806451612903226,0.653846153846154,0.5108695652173912,0.38135593220338987,0.5625,0.6213592233009708,0.5301204819277109,0.3252032520325204,0.5692307692307692,0.5825242718446602,0.5555555555555556,0.36,0.609375,0.5769230769230769,0.4597701149425286,0.30833333333333335,0.6153846153846154,0.594059405940594,0.4526315789473684,0.296875,0.546875,0.5825242718446602,0.48421052631578954,0.328125,0,0,0,1,0,0
0.5,0.609090909090909,0.40476190476190477,0.3223140495867769,0.5161290322580644,0.5636363636363636,0.4631578947368421,0.3671875,0.5,0.6019417475728155,0.5052631578947367,0.3671875,0.5806451612903226,0.5769230769230769,0.4130434782608695,0.3474576271186441,0.5625,0.5825242718446602,0.42168674698795183,0.26829268292682934,0.49230769230769234,0.5825242718446602,0.4111111111111111,0.32800000000000007,0.546875,0.6153846153846154,0.49425287356321834,0.30833333333333335,0.5538461538461539,0.594059405940594,0.4526315789473684,0.296875,0.484375,0.5825242718446602,0.41052631578947374,0.296875,0,0,0,1,0,0
